DATA;USUARIO;CPSSOA_JURID;CUND_ORGNZ
24/11/2022;I384182;0;0
24/11/2022;I384653;0;0
24/11/2022;I386349;0;0
24/11/2022;I386349;2269651;02919
24/11/2022;I386349;2269651;04681
24/11/2022;I386696;0;0
24/11/2022;I386968;0;0
24/11/2022;I387666;0;0
24/11/2022;I387666;2269651;00420
24/11/2022;I387666;2269651;04757
24/11/2022;I388343;0;0
24/11/2022;I388447;0;0
24/11/2022;I388477;0;0
24/11/2022;I388482;0;0
24/11/2022;I388482;2269651;00302
24/11/2022;I388482;2269651;04682
24/11/2022;I389095;0;0
24/11/2022;I389790;0;0
24/11/2022;I389790;2269651;00302
24/11/2022;I389790;2269651;04682
24/11/2022;I389955;0;0
24/11/2022;I391121;0;0
24/11/2022;I391576;0;0
24/11/2022;I391576;2269651;00121
24/11/2022;I391576;2269651;04683
24/11/2022;I391887;0;0
24/11/2022;I392425;0;0
24/11/2022;I393140;0;0
24/11/2022;I393181;0;0
24/11/2022;I393181;2269651;07750
24/11/2022;I393181;2269651;04682
24/11/2022;I393196;0;0
24/11/2022;I394700;0;0
24/11/2022;I394707;0;0
24/11/2022;I395209;0;0
24/11/2022;I395291;0;0
24/11/2022;I396980;0;0
24/11/2022;I397643;0;0
24/11/2022;I397846;0;0
24/11/2022;I398784;0;0
24/11/2022;I399739;0;0
24/11/2022;I400218;0;0
24/11/2022;I402526;0;0
24/11/2022;I402736;0;0
24/11/2022;I405191;0;0
24/11/2022;I407852;0;0
24/11/2022;I407852;2269651;02151
24/11/2022;I407852;2269651;04208
24/11/2022;I410461;0;0
24/11/2022;I411962;0;0
24/11/2022;I412433;0;0
24/11/2022;I413943;0;0
24/11/2022;I413943;2269651;00538
24/11/2022;I413943;2269651;04683
24/11/2022;I414757;0;0
24/11/2022;I415429;0;0
24/11/2022;I415768;0;0
24/11/2022;I417289;0;0
24/11/2022;I417404;0;0
24/11/2022;I417449;0;0
24/11/2022;I418669;0;0
24/11/2022;I418757;0;0
24/11/2022;I418826;0;0
24/11/2022;I419675;0;0
24/11/2022;I419676;0;0
24/11/2022;I420324;0;0
24/11/2022;I420427;0;0
24/11/2022;I421263;0;0
24/11/2022;I421332;0;0
24/11/2022;I421452;0;0
24/11/2022;I422253;0;0
24/11/2022;I422582;0;0
24/11/2022;I422676;0;0
24/11/2022;I423126;0;0
24/11/2022;I423129;0;0
24/11/2022;I425400;0;0
24/11/2022;I425400;2269651;00280
24/11/2022;I425400;2269651;04681
24/11/2022;I425610;0;0
24/11/2022;I425628;0;0
25/11/2022;D138783;0;0
25/11/2022;D381530;0;0
25/11/2022;D440080;0;0
25/11/2022;E114713;0;0
25/11/2022;E558042;0;0
25/11/2022;E713498;0;0
25/11/2022;E713498;2269651;02737
25/11/2022;E713498;2269651;04683
25/11/2022;E735670;0;0
25/11/2022;E738962;0;0
25/11/2022;E796385;0;0
25/11/2022;E866936;0;0
25/11/2022;E866936;2269651;03444
25/11/2022;E866936;2269651;04683
25/11/2022;E894247;0;0
25/11/2022;E894247;2269651;00105
25/11/2022;E894247;2269651;04757
25/11/2022;E898803;0;0
25/11/2022;E903718;0;0
25/11/2022;E903718;2269651;06935
25/11/2022;E903718;2269651;08606
25/11/2022;E907519;0;0
25/11/2022;E907519;2269651;00254
25/11/2022;E907519;2269651;04599
25/11/2022;E911001;0;0
25/11/2022;E911001;2269651;00090
25/11/2022;E911001;2269651;04369
25/11/2022;E920272;0;0
25/11/2022;E922968;0;0
25/11/2022;E963060;0;0
25/11/2022;E975034;0;0
25/11/2022;E982693;0;0
25/11/2022;E982693;2269651;00451
25/11/2022;E982693;2269651;04369
25/11/2022;E984033;0;0
25/11/2022;E984033;2269651;00557
25/11/2022;E984033;2269651;04683
25/11/2022;F010415;0;0
25/11/2022;F019668;0;0
25/11/2022;F019668;2269651;04683
25/11/2022;F023436;0;0
25/11/2022;F039510;0;0
25/11/2022;F059473;0;0
25/11/2022;F059473;2269651;00538
25/11/2022;F059473;2269651;04683
25/11/2022;F104762;0;0
25/11/2022;F105874;0;0
25/11/2022;F123040;0;0
25/11/2022;F218989;0;0
25/11/2022;F248861;0;0
25/11/2022;F251315;0;0
25/11/2022;F251315;2269651;02484
25/11/2022;F251315;2269651;04683
25/11/2022;F258891;0;0
25/11/2022;F258891;2269651;00090
25/11/2022;F258891;2269651;04369
25/11/2022;F290701;0;0
25/11/2022;F290795;0;0
25/11/2022;F290795;2269651;02724
25/11/2022;F290795;2269651;04599
25/11/2022;F319246;0;0
25/11/2022;F327486;0;0
25/11/2022;F346685;0;0
25/11/2022;F349765;0;0
25/11/2022;F356400;0;0
25/11/2022;F364403;0;0
25/11/2022;F371680;0;0
25/11/2022;F371850;0;0
25/11/2022;F371850;2269651;00548
25/11/2022;F371850;2269651;04369
25/11/2022;F371965;0;0
25/11/2022;F402747;0;0
25/11/2022;F407960;0;0
25/11/2022;F418783;0;0
25/11/2022;F447813;0;0
25/11/2022;F477100;0;0
25/11/2022;F477100;2269651;00499
25/11/2022;F477100;2269651;04599
25/11/2022;F484310;0;0
25/11/2022;F484310;2269651;02715
25/11/2022;F484310;2269651;04683
25/11/2022;F553800;0;0
25/11/2022;F559913;0;0
25/11/2022;F559913;2269651;02016
25/11/2022;F559913;2269651;04683
25/11/2022;F568912;0;0
25/11/2022;F576362;0;0
25/11/2022;F592589;0;0
25/11/2022;F605141;0;0
25/11/2022;F613667;0;0
25/11/2022;F613667;2269651;07617
25/11/2022;F613667;2269651;08608
25/11/2022;F666205;0;0
25/11/2022;F698433;0;0
25/11/2022;F698433;2269651;07732
25/11/2022;F698433;2269651;04683
25/11/2022;F710050;0;0
25/11/2022;F757120;0;0
25/11/2022;F757120;2269651;00538
25/11/2022;F757120;2269651;04683
25/11/2022;F790119;0;0
25/11/2022;F794238;0;0
25/11/2022;F795439;0;0
25/11/2022;F811329;0;0
25/11/2022;F846700;0;0
25/11/2022;F853234;0;0
25/11/2022;F863469;0;0
25/11/2022;F863469;2269651;00619
25/11/2022;F863469;2269651;04599
25/11/2022;F898467;0;0
25/11/2022;F904076;0;0
25/11/2022;F904076;2269651;02422
25/11/2022;F904076;2269651;04683
25/11/2022;F908080;0;0
25/11/2022;F909299;0;0
25/11/2022;F922929;0;0
25/11/2022;F923364;0;0
25/11/2022;F925944;0;0
25/11/2022;F935532;0;0
25/11/2022;F949169;0;0
25/11/2022;F951520;0;0
25/11/2022;F951520;2269651;00302
25/11/2022;F951520;2269651;04682
25/11/2022;F962378;0;0
25/11/2022;F962378;2269651;01521
25/11/2022;F962378;2269651;04599
25/11/2022;F969046;0;0
25/11/2022;G499213;0;0
25/11/2022;G499213;2269651;06933
25/11/2022;G499213;2269651;08296
25/11/2022;G548842;0;0
25/11/2022;H902976;0;0
25/11/2022;H904936;0;0
25/11/2022;H907757;0;0
25/11/2022;H933049;0;0
25/11/2022;H936536;0;0
25/11/2022;H953589;0;0
25/11/2022;H976805;0;0
25/11/2022;H976805;2269651;06325
25/11/2022;H976805;2269651;04683
25/11/2022;H996768;0;0
25/11/2022;H996873;0;0
25/11/2022;I000933;0;0
25/11/2022;I010491;0;0
25/11/2022;I013377;0;0
25/11/2022;I013717;0;0
25/11/2022;I013717;2269651;00107
25/11/2022;I013717;2269651;04599
25/11/2022;I049967;0;0
25/11/2022;I049967;2269651;02816
25/11/2022;I049967;2269651;04683
25/11/2022;I050698;0;0
25/11/2022;I056416;0;0
25/11/2022;I056416;2269651;02229
25/11/2022;I056416;2269651;04683
25/11/2022;I070605;0;0
25/11/2022;I070605;2269651;02856
25/11/2022;I070605;2269651;04343
25/11/2022;I075097;0;0
25/11/2022;I084665;0;0
25/11/2022;I087680;0;0
25/11/2022;I107002;0;0
25/11/2022;I107002;2269651;07616
25/11/2022;I107002;2269651;08299
25/11/2022;I125345;0;0
25/11/2022;I125906;0;0
25/11/2022;I133291;0;0
25/11/2022;I154043;0;0
25/11/2022;I175865;0;0
25/11/2022;I198482;0;0
25/11/2022;I244360;0;0
25/11/2022;I246134;0;0
25/11/2022;I259902;0;0
25/11/2022;I264400;0;0
25/11/2022;I275096;0;0
25/11/2022;I285750;0;0
25/11/2022;I291572;0;0
25/11/2022;I291598;0;0
25/11/2022;I291606;0;0
25/11/2022;I291655;0;0
25/11/2022;I291720;0;0
25/11/2022;I292067;0;0
25/11/2022;I293513;0;0
25/11/2022;I293876;0;0
25/11/2022;I294082;0;0
25/11/2022;I296013;0;0
25/11/2022;I297522;0;0
25/11/2022;I298237;0;0
25/11/2022;I298916;0;0
25/11/2022;I298916;2269651;02229
25/11/2022;I298916;2269651;04683
25/11/2022;I300274;0;0
25/11/2022;I300778;0;0
25/11/2022;I302639;0;0
25/11/2022;I302932;0;0
25/11/2022;I303728;0;0
25/11/2022;I303728;2269651;02971
25/11/2022;I303728;2269651;04683
25/11/2022;I305452;0;0
25/11/2022;I309171;0;0
25/11/2022;I309414;0;0
25/11/2022;I312931;0;0
25/11/2022;I314107;0;0
25/11/2022;I314251;0;0
25/11/2022;I315035;0;0
25/11/2022;I317573;0;0
25/11/2022;I317940;0;0
25/11/2022;I317940;2269651;03644
25/11/2022;I317940;2269651;08595
25/11/2022;I320632;0;0
25/11/2022;I320921;0;0
25/11/2022;I321732;0;0
25/11/2022;I321732;2269651;07750
25/11/2022;I321732;2269651;04682
25/11/2022;I322559;0;0
25/11/2022;I324041;0;0
25/11/2022;I325463;0;0
25/11/2022;I325463;2269651;01521
25/11/2022;I325463;2269651;04599
25/11/2022;I330390;0;0
25/11/2022;I330390;2269651;02200
25/11/2022;I330390;2269651;04681
25/11/2022;I330617;0;0
25/11/2022;I330992;0;0
25/11/2022;I331378;0;0
25/11/2022;I334521;0;0
25/11/2022;I334521;2269651;01442
25/11/2022;I334521;2269651;04599
25/11/2022;I335170;0;0
25/11/2022;I335211;0;0
25/11/2022;I336371;0;0
25/11/2022;I336680;0;0
25/11/2022;I337973;0;0
25/11/2022;I351677;0;0
25/11/2022;I353230;0;0
25/11/2022;I353703;0;0
25/11/2022;I354209;0;0
25/11/2022;I354490;0;0
25/11/2022;I356075;0;0
25/11/2022;I356165;0;0
25/11/2022;I356666;0;0
25/11/2022;I357255;0;0
25/11/2022;I357347;0;0
25/11/2022;I360021;0;0
25/11/2022;I361448;0;0
25/11/2022;I361670;0;0
25/11/2022;I362321;0;0
25/11/2022;I362775;0;0
25/11/2022;I363038;0;0
25/11/2022;I363038;2269651;07819
25/11/2022;I363038;2269651;04757
25/11/2022;I363609;0;0
25/11/2022;I363609;2269651;00518
25/11/2022;I363609;2269651;04681
25/11/2022;I364820;0;0
25/11/2022;I368747;0;0
25/11/2022;I368747;2269651;00591
25/11/2022;I368747;2269651;04682
25/11/2022;I370203;0;0
25/11/2022;I370396;0;0
25/11/2022;I370534;0;0
25/11/2022;I370735;0;0
25/11/2022;I372726;0;0
25/11/2022;I372815;0;0
25/11/2022;I372815;2269651;01992
25/11/2022;I372815;2269651;04369
25/11/2022;I373249;0;0
25/11/2022;I373619;0;0
25/11/2022;I375308;0;0
25/11/2022;I375605;0;0
25/11/2022;I376515;0;0
25/11/2022;I378581;0;0
25/11/2022;I378928;0;0
25/11/2022;I379908;0;0
25/11/2022;I380798;0;0
25/11/2022;I380881;0;0
25/11/2022;I384652;0;0
25/11/2022;I385006;0;0
25/11/2022;I386357;0;0
25/11/2022;I387873;0;0
25/11/2022;I388198;0;0
25/11/2022;I388395;0;0
25/11/2022;I388667;0;0
25/11/2022;I390647;0;0
25/11/2022;I390647;2269651;02016
25/11/2022;I390647;2269651;04683
25/11/2022;I390662;0;0
25/11/2022;I391272;0;0
25/11/2022;I391652;0;0
25/11/2022;I391652;2269651;06934
25/11/2022;I391652;2269651;08606
25/11/2022;I391688;0;0
25/11/2022;I392676;0;0
25/11/2022;I392676;2269651;02767
25/11/2022;I392676;2269651;04682
25/11/2022;I392976;0;0
25/11/2022;I395648;0;0
25/11/2022;I396883;0;0
25/11/2022;I396980;0;0
25/11/2022;I397938;0;0
25/11/2022;I398196;0;0
25/11/2022;I398398;0;0
25/11/2022;I398784;0;0
25/11/2022;I399595;0;0
25/11/2022;I400798;0;0
25/11/2022;I401685;0;0
25/11/2022;I401830;0;0
25/11/2022;I402056;0;0
25/11/2022;I402751;0;0
25/11/2022;I402751;2269651;07825
25/11/2022;I402751;2269651;04599
25/11/2022;I404844;0;0
25/11/2022;I404850;0;0
25/11/2022;I404850;2269651;00112
25/11/2022;I404850;2269651;04683
25/11/2022;I409252;0;0
25/11/2022;I409252;2269651;00045
25/11/2022;I409252;2269651;04681
25/11/2022;I412721;0;0
25/11/2022;I414539;0;0
25/11/2022;I414611;0;0
25/11/2022;I415441;0;0
25/11/2022;I416003;0;0
25/11/2022;I416003;2269651;00670
25/11/2022;I416003;2269651;04369
25/11/2022;I416041;0;0
25/11/2022;I419742;0;0
25/11/2022;I419854;0;0
25/11/2022;I419986;0;0
25/11/2022;I420559;0;0
25/11/2022;I421500;0;0
25/11/2022;I422298;0;0
25/11/2022;I423270;0;0
25/11/2022;I425070;0;0
28/11/2022;C985121;0;0
28/11/2022;E072999;0;0
28/11/2022;E146348;0;0
28/11/2022;E183332;0;0
28/11/2022;E435560;0;0
28/11/2022;E455693;0;0
28/11/2022;E669200;0;0
28/11/2022;E775400;0;0
28/11/2022;E850878;0;0
28/11/2022;E850878;2269651;01823
28/11/2022;E850878;2269651;04599
28/11/2022;E894247;0;0
28/11/2022;E894247;2269651;00105
28/11/2022;E894247;2269651;04757
28/11/2022;E919142;0;0
28/11/2022;E919142;2269651;03295
28/11/2022;E919142;2269651;04683
28/11/2022;E923298;0;0
28/11/2022;E977738;0;0
28/11/2022;E977738;2269651;02856
28/11/2022;E977738;2269651;04343
28/11/2022;E984033;0;0
28/11/2022;E984033;2269651;00557
28/11/2022;E984033;2269651;04683
28/11/2022;F005411;0;0
28/11/2022;F005411;2269651;00122
28/11/2022;F005411;2269651;04682
28/11/2022;F019668;0;0
28/11/2022;F019668;2269651;00538
28/11/2022;F019668;2269651;01721
28/11/2022;F019668;2269651;D04676
28/11/2022;F019668;2269651;04683
28/11/2022;F058124;0;0
28/11/2022;F059473;0;0
28/11/2022;F059473;2269651;00538
28/11/2022;F059473;2269651;04683
28/11/2022;F115594;0;0
28/11/2022;F118429;0;0
28/11/2022;F122353;0;0
28/11/2022;F301886;0;0
28/11/2022;F304303;0;0
28/11/2022;F316352;0;0
28/11/2022;F317944;0;0
28/11/2022;F368662;0;0
28/11/2022;F447813;0;0
28/11/2022;F464220;0;0
28/11/2022;F553770;0;0
28/11/2022;F563287;0;0
28/11/2022;F563287;2269651;01480
28/11/2022;F563287;2269651;04369
28/11/2022;F572375;0;0
28/11/2022;F605141;0;0
28/11/2022;F697240;0;0
28/11/2022;F747477;0;0
28/11/2022;F759068;0;0
28/11/2022;F783937;0;0
28/11/2022;F790119;0;0
28/11/2022;F807585;0;0
28/11/2022;F835392;0;0
28/11/2022;F835392;2269651;01442
28/11/2022;F835392;2269651;04599
28/11/2022;F853234;0;0
28/11/2022;F902820;0;0
28/11/2022;F909337;0;0
28/11/2022;G499213;0;0
28/11/2022;G499213;2269651;00090
28/11/2022;G499213;2269651;00121
28/11/2022;G499213;2269651;04369
28/11/2022;G499213;2269651;04683
28/11/2022;G558899;0;0
28/11/2022;H913390;0;0
28/11/2022;H935700;0;0
28/11/2022;H967970;0;0
28/11/2022;H967970;2269651;00109
28/11/2022;H967970;2269651;04682
28/11/2022;H996350;0;0
28/11/2022;I007903;0;0
28/11/2022;I013121;0;0
28/11/2022;I026258;0;0
28/11/2022;I055606;0;0
28/11/2022;I066900;0;0
28/11/2022;I074155;0;0
28/11/2022;I074155;2269651;03644
28/11/2022;I074155;2269651;08595
28/11/2022;I081720;0;0
28/11/2022;I081720;2269651;00557
28/11/2022;I081720;2269651;04683
28/11/2022;I084665;0;0
28/11/2022;I114432;0;0
28/11/2022;I117199;0;0
28/11/2022;I124390;0;0
28/11/2022;I132570;0;0
28/11/2022;I177825;0;0
28/11/2022;I178422;0;0
28/11/2022;I178422;2269651;00120
28/11/2022;I178422;2269651;04369
28/11/2022;I179410;0;0
28/11/2022;I212337;0;0
28/11/2022;I246134;0;0
28/11/2022;I292350;0;0
28/11/2022;I293290;0;0
28/11/2022;I293296;0;0
28/11/2022;I293569;0;0
28/11/2022;I296241;0;0
28/11/2022;I297522;0;0
28/11/2022;I297608;0;0
28/11/2022;I300313;0;0
28/11/2022;I303480;0;0
28/11/2022;I304283;0;0
28/11/2022;I304995;0;0
28/11/2022;I304995;2269651;00557
28/11/2022;I304995;2269651;04683
28/11/2022;I306734;0;0
28/11/2022;I308939;0;0
28/11/2022;I311952;0;0
28/11/2022;I319391;0;0
28/11/2022;I320231;0;0
28/11/2022;I320333;0;0
28/11/2022;I320792;0;0
28/11/2022;I321561;0;0
28/11/2022;I322525;0;0
28/11/2022;I323332;0;0
28/11/2022;I323815;0;0
28/11/2022;I324192;0;0
28/11/2022;I324222;0;0
28/11/2022;I325082;0;0
28/11/2022;I325805;0;0
28/11/2022;I325887;0;0
28/11/2022;I326531;0;0
28/11/2022;I330066;0;0
28/11/2022;I330383;0;0
28/11/2022;I330383;2269651;02237
28/11/2022;I330383;2269651;04681
28/11/2022;I333724;0;0
28/11/2022;I335342;0;0
28/11/2022;I335342;2269651;00297
28/11/2022;I335342;2269651;04369
28/11/2022;I337453;0;0
28/11/2022;I337453;2269651;00112
28/11/2022;I337453;2269651;04683
28/11/2022;I337973;0;0
28/11/2022;I338534;0;0
28/11/2022;I338534;2269651;00557
28/11/2022;I338534;2269651;04683
28/11/2022;I344660;0;0
28/11/2022;I345098;0;0
28/11/2022;I345098;2269651;00254
28/11/2022;I345098;2269651;04599
28/11/2022;I345175;0;0
28/11/2022;I353703;0;0
28/11/2022;I354015;0;0
28/11/2022;I357951;0;0
28/11/2022;I358260;0;0
28/11/2022;I360002;0;0
28/11/2022;I365381;0;0
28/11/2022;I366038;0;0
28/11/2022;I366038;2269651;02856
28/11/2022;I366038;2269651;04343
28/11/2022;I366472;0;0
28/11/2022;I367765;0;0
28/11/2022;I370181;0;0
28/11/2022;I370542;0;0
28/11/2022;I370542;2269651;06250
28/11/2022;I370542;2269651;04757
28/11/2022;I370763;0;0
28/11/2022;I372767;0;0
28/11/2022;I373669;0;0
28/11/2022;I375380;0;0
28/11/2022;I375521;0;0
28/11/2022;I379908;0;0
28/11/2022;I383177;0;0
28/11/2022;I384652;0;0
28/11/2022;I385006;0;0
28/11/2022;I386560;0;0
28/11/2022;I387063;0;0
28/11/2022;I387063;2269651;00557
28/11/2022;I387063;2269651;04683
28/11/2022;I387678;0;0
28/11/2022;I387873;0;0
28/11/2022;I389228;0;0
28/11/2022;I390112;0;0
28/11/2022;I390613;0;0
28/11/2022;I390613;2269651;00557
28/11/2022;I390613;2269651;04683
28/11/2022;I391272;0;0
28/11/2022;I391887;0;0
28/11/2022;I393427;0;0
28/11/2022;I393427;2269651;07041
28/11/2022;I393427;2269651;04581
28/11/2022;I394700;0;0
28/11/2022;I396758;0;0
28/11/2022;I398619;0;0
28/11/2022;I398745;0;0
28/11/2022;I398784;0;0
28/11/2022;I409252;0;0
28/11/2022;I409252;2269651;00045
28/11/2022;I409252;2269651;03910
28/11/2022;I409252;2269651;04681
28/11/2022;I409252;2269651;04737
28/11/2022;I409854;0;0
28/11/2022;I415048;0;0
28/11/2022;I415121;0;0
28/11/2022;I419029;0;0
28/11/2022;I421006;0;0
28/11/2022;I422132;0;0
28/11/2022;I425247;0;0
28/11/2022;I425628;0;0
28/11/2022;I426221;0;0
29/11/2022;D279204;0;0
29/11/2022;D507428;0;0
29/11/2022;D689887;0;0
29/11/2022;D689887;2269651;00413
29/11/2022;D689887;2269651;04683
29/11/2022;D826094;0;0
29/11/2022;D860624;0;0
29/11/2022;D860624;2269651;02185
29/11/2022;D860624;2269651;04683
29/11/2022;E151473;0;0
29/11/2022;E151473;2269651;01480
29/11/2022;E151473;2269651;04369
29/11/2022;E281369;0;0
29/11/2022;E306558;0;0
29/11/2022;E328349;0;0
29/11/2022;E328349;2269651;01363
29/11/2022;E328349;2269651;04599
29/11/2022;E389410;0;0
29/11/2022;E400562;0;0
29/11/2022;E400562;2269651;03504
29/11/2022;E400562;2269651;04757
29/11/2022;E491215;0;0
29/11/2022;E612993;0;0
29/11/2022;E713498;0;0
29/11/2022;E713498;2269651;02737
29/11/2022;E713498;2269651;04683
29/11/2022;E714419;0;0
29/11/2022;E714419;2269651;02919
29/11/2022;E714419;2269651;04681
29/11/2022;E852714;0;0
29/11/2022;E875382;0;0
29/11/2022;E886317;0;0
29/11/2022;E886317;2269651;06935
29/11/2022;E886317;2269651;08606
29/11/2022;E904170;0;0
29/11/2022;E905850;0;0
29/11/2022;E907519;0;0
29/11/2022;E907519;2269651;00254
29/11/2022;E907519;2269651;04599
29/11/2022;E911095;0;0
29/11/2022;E919142;0;0
29/11/2022;E919142;2269651;03295
29/11/2022;E919142;2269651;04683
29/11/2022;E961653;0;0
29/11/2022;E984033;0;0
29/11/2022;E984033;2269651;00557
29/11/2022;E984033;2269651;04683
29/11/2022;E984602;0;0
29/11/2022;E984602;2269651;00121
29/11/2022;E984602;2269651;04683
29/11/2022;E992079;0;0
29/11/2022;F030351;0;0
29/11/2022;F115594;0;0
29/11/2022;F129420;0;0
29/11/2022;F129862;0;0
29/11/2022;F138780;0;0
29/11/2022;F250416;0;0
29/11/2022;F290701;0;0
29/11/2022;F290795;0;0
29/11/2022;F290795;2269651;02724
29/11/2022;F290795;2269651;04599
29/11/2022;F291759;0;0
29/11/2022;F301134;0;0
29/11/2022;F306543;0;0
29/11/2022;F468659;0;0
29/11/2022;F497284;0;0
29/11/2022;F544991;0;0
29/11/2022;F554245;0;0
29/11/2022;F559913;0;0
29/11/2022;F559913;2269651;02016
29/11/2022;F559913;2269651;04683
29/11/2022;F560067;0;0
29/11/2022;F560067;2269651;00557
29/11/2022;F560067;2269651;04683
29/11/2022;F563287;0;0
29/11/2022;F563287;2269651;01480
29/11/2022;F563287;2269651;04369
29/11/2022;F568912;0;0
29/11/2022;F605460;0;0
29/11/2022;F605460;2269651;01480
29/11/2022;F605460;2269651;04369
29/11/2022;F661173;0;0
29/11/2022;F697941;0;0
29/11/2022;F712258;0;0
29/11/2022;F752420;0;0
29/11/2022;F752780;0;0
29/11/2022;F756425;0;0
29/11/2022;F756425;2269651;03644
29/11/2022;F756425;2269651;08595
29/11/2022;F758215;0;0
29/11/2022;F772323;0;0
29/11/2022;F772323;2269651;00156
29/11/2022;F772323;2269651;04757
29/11/2022;F773583;0;0
29/11/2022;F790143;0;0
29/11/2022;F790143;2269651;01521
29/11/2022;F790143;2269651;04599
29/11/2022;F801757;0;0
29/11/2022;F821677;0;0
29/11/2022;F835570;0;0
29/11/2022;F838740;0;0
29/11/2022;F850588;0;0
29/11/2022;F863523;0;0
29/11/2022;F864694;0;0
29/11/2022;F886647;0;0
29/11/2022;F886884;0;0
29/11/2022;F894992;0;0
29/11/2022;F898149;0;0
29/11/2022;F905196;0;0
29/11/2022;F913253;0;0
29/11/2022;F927726;0;0
29/11/2022;F952739;0;0
29/11/2022;F952739;2269651;02625
29/11/2022;F952739;2269651;04369
29/11/2022;F957269;0;0
29/11/2022;F975844;0;0
29/11/2022;F985670;0;0
29/11/2022;F987826;0;0
29/11/2022;F987826;2269651;00121
29/11/2022;F987826;2269651;04683
29/11/2022;G499213;0;0
29/11/2022;G499213;2269651;00002
29/11/2022;G499213;2269651;00090
29/11/2022;G499213;2269651;03239
29/11/2022;G499213;2269651;D04650
29/11/2022;G499213;2269651;04202
29/11/2022;G499213;2269651;04369
29/11/2022;G499213;2269651;08758
29/11/2022;H904936;0;0
29/11/2022;H907757;0;0
29/11/2022;H944415;0;0
29/11/2022;H949573;0;0
29/11/2022;H966427;0;0
29/11/2022;H975280;0;0
29/11/2022;H975280;2269651;00557
29/11/2022;H975280;2269651;03109
29/11/2022;H975280;2269651;04667
29/11/2022;H975280;2269651;04683
29/11/2022;H978190;0;0
29/11/2022;H979049;0;0
29/11/2022;H987491;0;0
29/11/2022;I001204;0;0
29/11/2022;I010637;0;0
29/11/2022;I052585;0;0
29/11/2022;I070605;0;0
29/11/2022;I070605;2269651;02856
29/11/2022;I070605;2269651;04343
29/11/2022;I074155;0;0
29/11/2022;I074155;2269651;03644
29/11/2022;I074155;2269651;08595
29/11/2022;I076093;0;0
29/11/2022;I076093;2269651;01193
29/11/2022;I076093;2269651;04682
29/11/2022;I081720;0;0
29/11/2022;I081720;2269651;00557
29/11/2022;I081720;2269651;04683
29/11/2022;I088466;0;0
29/11/2022;I090320;0;0
29/11/2022;I105743;0;0
29/11/2022;I106138;0;0
29/11/2022;I107002;0;0
29/11/2022;I107002;2269651;02385
29/11/2022;I107002;2269651;08758
